colour	x	y	PANEL	fill
#00BFC4	0.418843476462885	0.42147536570044	2	#00BFC4
#00BFC4	0.207767592528775	0.504337551227976	2	#00BFC4
#00BFC4	0.622165552415742	0.546965209847737	2	#00BFC4
#00BFC4	0.286856433937556	0.412650692512489	2	#00BFC4
#00BFC4	0.440381831966366	0.662134673487092	2	#00BFC4
#00BFC4	0.220862912674891	0.47502168775614	2	#00BFC4
#00BFC4	0.348714590943552	0.581366478207544	2	#00BFC4
#00BFC4	0.636467020470053	0.456325346256245	2	#00BFC4
#00BFC4	0.537907505686126	0.665724371055072	2	#00BFC4
#00BFC4	0.260493486801296	0.664378234467079	2	#00BFC4
#00BFC4	0.502239988972362	0.396048341260582	2	#00BFC4
#00BFC4	0.369908332758977	0.475619970684136	2	#00BFC4
#00BFC4	0.376800606520091	0.552499326931706	2	#00BFC4
#00BFC4	0.525501412916121	0.635810224655239	2	#00BFC4
#00BFC4	0.581501137225171	0.603652517275419	2	#00BFC4
#00BFC4	0.317182438486457	0.339510604564899	2	#00BFC4
#F8766D	0.329588531256461	0.445257112088307	2	#F8766D
#00BFC4	0.535839823557792	0.597220975799456	2	#00BFC4
#00BFC4	0.457957130057206	0.61606688803135	2	#00BFC4
#00BFC4	0.423668068095665	0.386924526608633	2	#00BFC4
#00BFC4	0.568233510235027	0.59288342457148	2	#00BFC4
#00BFC4	0.511544558549866	0.584956175775524	2	#00BFC4
#00BFC4	0.252567371976015	0.435385443776362	2	#00BFC4
#00BFC4	0.671789923495761	0.527969726883843	2	#00BFC4
#00BFC4	0.5439382452271	0.512563941487929	2	#00BFC4
#00BFC4	0.424529602315804	0.578823775763558	2	#00BFC4
#00BFC4	0.364739127438142	0.522286039067875	2	#00BFC4
#00BFC4	0.49121235095458	0.796150049358342	2	#00BFC4
#00BFC4	0.710386656557998	0.500598282927996	2	#00BFC4
#00BFC4	0.399717416775794	0.440620419396332	2	#00BFC4
#00BFC4	0.585808808325867	0.537990965927787	2	#00BFC4
#F8766D	0.282893376524916	0.330835502108947	2	#F8766D
#00BFC4	0.61751326762699	0.415043824224476	2	#00BFC4
#00BFC4	0.587187263078089	0.722860390678752	2	#00BFC4
#00BFC4	0.385760562409539	0.368826468036735	2	#00BFC4
#00BFC4	0.622854779791853	0.482948936552095	2	#00BFC4
#F8766D	0.458990971121373	0.518995482963894	2	#F8766D
#00BFC4	0.0900820180577572	0.558332585479673	2	#00BFC4
#F8766D	0.320800882211041	0.713886146758802	2	#F8766D
#00BFC4	0.207078365152664	0.598417541655449	2	#00BFC4
#00BFC4	0.470535529671239	0.504487121959975	2	#00BFC4
#00BFC4	0.526018333448204	0.597220975799456	2	#00BFC4
#00BFC4	0.559101247501551	0.533653414699811	2	#00BFC4
#00BFC4	0.327176235440072	0.518696341499895	2	#00BFC4
#00BFC4	0.314253222137983	0.417586526668461	2	#00BFC4
#F8766D	0.608381004893514	0.56611026354363	2	#F8766D
#00BFC4	0.451754083672203	0.59288342457148	2	#00BFC4
#00BFC4	0.577021159280447	0.579272487959556	2	#00BFC4
#F8766D	0.602867185884623	0.554593317179694	2	#F8766D
#00BFC4	0.221896753739058	0.567007687935625	2	#00BFC4
#F8766D	0.252567371976015	0.522286039067875	2	#F8766D
#F8766D	0.624405541388104	0.516303209787909	2	#F8766D
#00BFC4	0.394031290922875	0.390813365640611	2	#00BFC4
#F8766D	0.847370597560135	0.482500224356098	2	#F8766D
#F8766D	0.535495209869736	0.480107092644111	2	#F8766D
#F8766D	0.580294989316976	0.649421161267163	2	#F8766D
#F8766D	0.569611964987249	0.449594663316282	2	#F8766D
#F8766D	0.440898752498449	0.730039785814712	2	#F8766D
#F8766D	0.52239988972362	0.567157258667624	2	#F8766D
#00BFC4	0.607864084361431	0.522585180531873	2	#00BFC4
#00BFC4	0.599076435316011	0.523781746387867	2	#00BFC4
#F8766D	0.635433179405886	0.444060546232313	2	#F8766D
#F8766D	0.510683024329726	0.642391336863202	2	#F8766D
#00BFC4	0.531359845613068	0.686065990606958	2	#00BFC4
#00BFC4	0.326831621752016	0.54098238056777	2	#00BFC4
#F8766D	0.566165828106692	0.616665170959347	2	#F8766D
#00BFC4	0.352677648356193	0.474124263364145	2	#00BFC4
#00BFC4	0.573919636087945	0.621750575847318	2	#00BFC4
#00BFC4	0.386105176097595	0.679185736934996	2	#00BFC4
#00BFC4	0.414018884830105	0.605596936791408	2	#00BFC4
#00BFC4	0.268074987938521	0.514508361003919	2	#00BFC4
#F8766D	0.453477152112482	0.546815639115738	2	#F8766D
#00BFC4	0.649390033772141	0.503888839031978	2	#00BFC4
#00BFC4	0.176752360603763	0.533204702503814	2	#00BFC4
#00BFC4	0.379729822868564	0.722112537018756	2	#00BFC4
#00BFC4	0.267213453718382	0.559678722067666	2	#00BFC4
#00BFC4	0.436246467709697	0.458269765772234	2	#00BFC4
#00BFC4	0.450547935764009	0.443761404768315	2	#00BFC4
#00BFC4	0.652836170652698	0.617413024619342	2	#00BFC4
#00BFC4	0.37524984492384	0.446752819408298	2	#00BFC4
#00BFC4	0.499138465779861	0.495961590236023	2	#00BFC4
#00BFC4	0.764491005582742	0.418932663256454	2	#00BFC4
#00BFC4	0.626128609828382	0.47322683897215	2	#00BFC4
#00BFC4	0.432972637673168	0.558332585479673	2	#00BFC4
#00BFC4	0.660417671789923	0.386176672948637	2	#00BFC4
#00BFC4	0.581156523537115	0.435834155972359	2	#00BFC4
#00BFC4	0.305982493624647	0.414894253492477	2	#00BFC4
#F8766D	0.251188917223792	0.419231804720452	2	#F8766D
#00BFC4	0.616479426562823	0.39111250710461	2	#00BFC4
#00BFC4	0.634916258873802	0.182760477429777	2	#00BFC4
#00BFC4	0.452615617892343	0.342352448472883	2	#00BFC4
#F8766D	0.624577848232132	0.356262526548805	2	#F8766D
#00BFC4	0.458301743745262	0.431347034012384	2	#00BFC4
#00BFC4	0.503446136880557	0.40711657542852	2	#00BFC4
#00BFC4	0.431077262388862	0.372416165604714	2	#00BFC4
#00BFC4	0.292197946102419	0.321262975261001	2	#00BFC4
#00BFC4	0.259804259425184	0.470235424332167	2	#00BFC4
#00BFC4	0.408160452133159	0.536794400071794	2	#00BFC4
#00BFC4	0.432283410297057	0.400834604684555	2	#00BFC4
#00BFC4	0.404542008408574	0.70536061503485	2	#00BFC4
#00BFC4	0.34251154455855	0.535896975679799	2	#00BFC4
#F8766D	0.535495209869736	0.372266594872715	2	#F8766D
#00BFC4	0.441760286718588	0.481602799964103	2	#00BFC4
#00BFC4	0.527913708732511	0.569400819647611	2	#00BFC4
#00BFC4	0.389379006134124	0.487136917048072	2	#00BFC4
#00BFC4	0.326659314907988	0.574486224535583	2	#00BFC4
#00BFC4	0.479150871872631	0.57493493673158	2	#00BFC4
#00BFC4	0.572885795023778	0.506132400011966	2	#00BFC4
#00BFC4	0.423840374939693	0.629079541715277	2	#00BFC4
#00BFC4	0.252739678820043	0.686365132070956	2	#00BFC4
#00BFC4	0.333206974981046	0.51061952197194	2	#00BFC4
#00BFC4	0.600799503756289	0.478312243860121	2	#00BFC4
#00BFC4	0.368185264318699	0.405471297376529	2	#00BFC4
#00BFC4	0.579605761940864	0.534251697627808	2	#00BFC4
#00BFC4	0.187090771245434	0.564165844027641	2	#00BFC4
#00BFC4	0.375939072299952	0.521239043943881	2	#00BFC4
#00BFC4	0.528258322420567	0.420278799844446	2	#00BFC4
#00BFC4	0.310807085257426	0.375407580244698	2	#00BFC4
#00BFC4	0.361292990557585	0.635959795387238	2	#00BFC4
#00BFC4	0.541009028878627	0.400834604684555	2	#00BFC4
#00BFC4	0.427286511820249	0.488034341440067	2	#00BFC4
#00BFC4	0.554276655868771	0.410556702264501	2	#00BFC4
#00BFC4	0.532049072989179	0.601558527027431	2	#00BFC4
#00BFC4	0.341994624026466	0.302417063029106	2	#00BFC4
#00BFC4	0.45520022055276	0.616366029495348	2	#00BFC4
#00BFC4	0.376455992832035	0.431795746208382	2	#00BFC4
#00BFC4	0.64870080639603	0.45886804870023	2	#00BFC4
#00BFC4	0.528947549796678	0.418334380328457	2	#00BFC4
#00BFC4	0.43124956923289	0.364788058272757	2	#00BFC4
#00BFC4	0.478117030808464	0.443910975500314	2	#00BFC4
#00BFC4	0.151940175063753	0.492970175596039	2	#00BFC4
#00BFC4	0.37766214074023	0.427906907176404	2	#00BFC4
#00BFC4	0.471741677579433	0.491474468276048	2	#00BFC4
#00BFC4	0.671617616651733	0.480705375572108	2	#00BFC4
#00BFC4	0.437452615617892	0.426261629124413	2	#00BFC4
#00BFC4	0.0873251085533117	0.616964312423345	2	#00BFC4
#00BFC4	0.238265903921704	0.533204702503814	2	#00BFC4
#00BFC4	0.577710386656558	0.543225941547758	2	#00BFC4
#00BFC4	0.641291612102833	0.393655209548595	2	#00BFC4
#00BFC4	0.544282858915156	0.35536510215681	2	#00BFC4
#00BFC4	0.539458267282376	0.35536510215681	2	#00BFC4
#00BFC4	0.243607416086567	0.593481707499476	2	#00BFC4
#00BFC4	0.294782548762837	0.459466331628227	2	#00BFC4
#00BFC4	0.452271004204287	0.475320829220138	2	#00BFC4
#00BFC4	0.658349989661589	0.446752819408298	2	#00BFC4
#00BFC4	0.347336136191329	0.485940351192079	2	#00BFC4
#00BFC4	0.398683575711627	0.607840497771396	2	#00BFC4
#00BFC4	0.560479702253774	0.578375063567561	2	#00BFC4
#00BFC4	0.416431180646495	0.603203805079422	2	#00BFC4
#00BFC4	0.41367427114205	0.520042478087888	2	#00BFC4
#00BFC4	0.0619960024812185	0.413996829100482	2	#00BFC4
#00BFC4	0.396960507271349	0.650617727123156	2	#00BFC4
#00BFC4	0.29616100351506	0.671557629603039	2	#00BFC4
#00BFC4	0.52636294713626	0.53215770737982	2	#00BFC4
#00BFC4	0.522227582879592	0.638352927099225	2	#00BFC4
#00BFC4	0.300985595147839	0.490876185348051	2	#00BFC4
#00BFC4	0.648011579019919	0.560576146459661	2	#00BFC4
#00BFC4	0.554621269556827	0.546067785455742	2	#00BFC4
#00BFC4	0.34492384037494	0.514508361003919	2	#00BFC4
#00BFC4	0.469157074919016	0.495064165844028	2	#00BFC4
#00BFC4	0.594941071059342	0.548610487899728	2	#00BFC4
#00BFC4	0.417292714866634	0.502841843907984	2	#00BFC4
#00BFC4	0.73985112688676	0.617113883155344	2	#00BFC4
#00BFC4	0.550313598456131	0.558631726943672	2	#00BFC4
#00BFC4	0.390585154042319	0.478162673128122	2	#00BFC4
#00BFC4	0.480873940312909	0.464103024320201	2	#00BFC4
#00BFC4	0.247570473499207	0.334126058212929	2	#00BFC4
#00BFC4	0.484492384037494	0.584806605043525	2	#00BFC4
#00BFC4	0.453994072644565	0.673801190583027	2	#00BFC4
#00BFC4	0.485870838789717	0.498354721948009	2	#00BFC4
#00BFC4	0.560996622785857	0.462906458464208	2	#00BFC4
#00BFC4	0.611310221241988	0.482500224356098	2	#00BFC4
#00BFC4	0.585981115169894	0.500299141463998	2	#00BFC4
#00BFC4	0.313047074229788	0.600960244099434	2	#00BFC4
#00BFC4	0.531532152457096	0.556687307427682	2	#00BFC4
#00BFC4	0.359742228961334	0.51435879027192	2	#00BFC4
#00BFC4	0.47122475704735	0.609186634359388	2	#00BFC4
#00BFC4	0.293404094010614	0.749633551706602	2	#00BFC4
#00BFC4	0.365083741126198	0.460513326752221	2	#00BFC4
#00BFC4	0.342339237714522	0.579122917227557	2	#00BFC4
#00BFC4	0.576159625060307	0.384980107092644	2	#00BFC4
#00BFC4	0.374216003859673	0.58749887821951	2	#00BFC4
#00BFC4	0.382314425528982	0.456026204792246	2	#00BFC4
#00BFC4	0.149872492935419	0.695339375990906	2	#00BFC4
#00BFC4	0.3137363016059	0.515854497591911	2	#00BFC4
#00BFC4	0.422289613343442	0.557285590355679	2	#00BFC4
#F8766D	0.178475429044042	0.45527835113225	2	#F8766D
#00BFC4	0.309600937349231	0.542029375691765	2	#00BFC4
#00BFC4	0.308050175752981	0.475171258488139	2	#00BFC4
#00BFC4	0.562719691226136	0.503888839031978	2	#00BFC4
#00BFC4	0.223275208491281	0.347587424092853	2	#00BFC4
#00BFC4	0.304431732028396	0.519145053695893	2	#00BFC4
#00BFC4	0.184333861740988	0.463355170660205	2	#00BFC4
#00BFC4	0.544110552071128	0.427757336444405	2	#00BFC4
#00BFC4	0.410400441105521	0.475171258488139	2	#00BFC4
#00BFC4	0.569784271831277	0.53918753178378	2	#00BFC4
#00BFC4	0.346129988283135	0.584507463579527	2	#00BFC4
#00BFC4	0.580811909849059	0.790466361542373	2	#00BFC4
#00BFC4	0.614411744434489	0.427906907176404	2	#00BFC4
#00BFC4	0.66386380867048	0.491324897544049	2	#00BFC4
#00BFC4	0.557033565373217	0.392309072960603	2	#00BFC4
#00BFC4	0.473292439175684	0.478910526788118	2	#00BFC4
#00BFC4	0.721931215107864	0.536196117143797	2	#00BFC4
#00BFC4	0.654214625404921	0.468590146280176	2	#00BFC4
#00BFC4	0.453477152112482	0.569400819647611	2	#00BFC4
#00BFC4	0.618891722379213	0.628331688055281	2	#00BFC4
#00BFC4	0.499655386311944	0.406518292500523	2	#00BFC4
#00BFC4	0.731580398373423	0.618160878279338	2	#00BFC4
#00BFC4	0.360259149493418	0.404274731520536	2	#00BFC4
#00BFC4	0.66627610448687	0.419231804720452	2	#00BFC4
#00BFC4	0.333206974981046	0.424167638876425	2	#00BFC4
#00BFC4	0.618202495003102	0.621601005115319	2	#00BFC4
#00BFC4	0.111792680405266	0.395898770528583	2	#00BFC4
#00BFC4	0.370425253291061	0.517948487839899	2	#00BFC4
#00BFC4	0.382659039217038	0.617263453887343	2	#00BFC4
#00BFC4	0.296333310359087	0.446902390140297	2	#00BFC4
#00BFC4	0.488972361982218	0.731385922402704	2	#00BFC4
#00BFC4	0.531532152457096	0.515256214663915	2	#00BFC4
#00BFC4	0.384726721345372	0.36074964850878	2	#00BFC4
#00BFC4	0.328726997036322	0.592135570911484	2	#00BFC4
#00BFC4	0.568922737611138	0.459615902360226	2	#00BFC4
#00BFC4	0.472086291267489	0.513910078075922	2	#00BFC4
#00BFC4	0.529119856640706	0.456774058452242	2	#00BFC4
#00BFC4	0.385760562409539	0.431646175476383	2	#00BFC4
#00BFC4	0.368357571162727	0.656002273475126	2	#00BFC4
#00BFC4	0.435040319801502	0.386326243680637	2	#00BFC4
#00BFC4	0.554965883244882	0.579571629423554	2	#00BFC4
#00BFC4	0.510510717485699	0.671707200335038	2	#00BFC4
#00BFC4	0.708491281273692	0.499102575608005	2	#00BFC4
#00BFC4	0.487593907229995	0.548610487899728	2	#00BFC4
#00BFC4	0.267041146874354	0.541730234227766	2	#00BFC4
#00BFC4	0.399028189399683	0.469936282868168	2	#00BFC4
#00BFC4	0.557378179061272	0.524828741511861	2	#00BFC4
#00BFC4	0.417292714866634	0.635810224655239	2	#00BFC4
#00BFC4	0.382831346061066	0.437629004756349	2	#00BFC4
#00BFC4	0.17623544007168	0.614421609979359	2	#00BFC4
#00BFC4	0.337514646081742	0.437180292560352	2	#00BFC4
#00BFC4	0.337342339237715	0.486389063388076	2	#00BFC4
#00BFC4	0.385760562409539	0.455128780400251	2	#00BFC4
#00BFC4	0.459335584809429	0.579122917227557	2	#00BFC4
#00BFC4	0.112137294093321	0.48040623410811	2	#00BFC4
#00BFC4	0.57753807981253	0.517051063447904	2	#00BFC4
#00BFC4	0.418326555930802	0.542627658619761	2	#00BFC4
#00BFC4	0.554793576400855	0.458718477968231	2	#00BFC4
#00BFC4	0.400578950995934	0.324852672828981	2	#00BFC4
#00BFC4	0.469501688607071	0.522286039067875	2	#00BFC4
#00BFC4	0.701254393824523	0.45527835113225	2	#00BFC4
#00BFC4	0.549107450547936	0.518098058571899	2	#00BFC4
#00BFC4	0.495864635743332	0.234661521433486	2	#00BFC4
#00BFC4	0.59597491212351	0.490577043884053	2	#00BFC4
#00BFC4	0.388000551381901	0.449445092584283	2	#00BFC4
#00BFC4	0.264456544213936	0.530662000059828	2	#00BFC4
#00BFC4	0.266007305810187	0.593481707499476	2	#00BFC4
#00BFC4	0.448307946791647	0.500299141463998	2	#00BFC4
#00BFC4	0.388517471913984	0.473675551168147	2	#00BFC4
#00BFC4	0.62475015507616	0.647925453947171	2	#00BFC4
#00BFC4	0.387139017161762	0.31782284842502	2	#00BFC4
#00BFC4	0.606657936453236	0.431197463280385	2	#00BFC4
#00BFC4	0.556516644841133	0.719420263842771	2	#00BFC4
#00BFC4	0.435040319801502	0.632519668551258	2	#00BFC4
#00BFC4	0.553415121648632	0.63222052708726	2	#00BFC4
#00BFC4	0.369563719070921	0.442714409644321	2	#00BFC4
#00BFC4	0.324247019091598	0.447500673068294	2	#00BFC4
#00BFC4	0.195533806602798	0.460363756020222	2	#00BFC4
#00BFC4	0.596491832655593	0.449295521852284	2	#00BFC4
#00BFC4	0.472258598111517	0.603203805079422	2	#00BFC4
#00BFC4	0.352333034668137	0.526474019563852	2	#00BFC4
#00BFC4	0.229478254876284	0.695339375990906	2	#00BFC4
#00BFC4	0.536184437245847	0.644186185647192	2	#00BFC4
#00BFC4	0.338720793989937	0.504786263423973	2	#00BFC4
#00BFC4	0.337514646081742	0.715381854078794	2	#00BFC4
#F8766D	0.681094493073265	0.420877082772443	2	#F8766D
#00BFC4	0.338031566613826	0.449445092584283	2	#00BFC4
#00BFC4	0.358880694741195	0.604400370935415	2	#00BFC4
#00BFC4	0.609759459645737	0.680980585718986	2	#00BFC4
#00BFC4	0.760872561858157	0.454829638936253	2	#00BFC4
#00BFC4	0.532393686677235	0.546965209847737	2	#00BFC4
#00BFC4	0.192776897098353	0.476367824344132	2	#00BFC4
#F8766D	0.360431456337446	0.621002722187322	2	#F8766D
#00BFC4	0.30649941415673	0.443013551108319	2	#00BFC4
#F8766D	0.549107450547936	0.531559424451823	2	#F8766D
#00BFC4	0.51516300227445	0.432693170600377	2	#00BFC4
#00BFC4	0.37766214074023	0.548460917167728	2	#00BFC4
#00BFC4	0.605624095389069	0.432543599868378	2	#00BFC4
#00BFC4	0.516713763870701	0.695189805258907	2	#00BFC4
#00BFC4	0.638190088910332	0.51600406832391	2	#00BFC4
#00BFC4	0.509649183265559	0.359253941188788	2	#00BFC4
#00BFC4	0.407471224757047	0.689655688174938	2	#00BFC4
#00BFC4	0.726066579364532	0.31064345328906	2	#00BFC4
#00BFC4	0.465710938038459	0.33397648748093	2	#00BFC4
#00BFC4	0.376455992832035	0.664826946663077	2	#00BFC4
#00BFC4	0.477427803432352	0.613823327051363	2	#00BFC4
#00BFC4	0.36646219587842	0.595126985551467	2	#00BFC4
#00BFC4	0.624405541388104	0.551601902539711	2	#00BFC4
#00BFC4	0.250499689847681	0.405920009572527	2	#00BFC4
#00BFC4	0.284788751809222	0.543076370815759	2	#00BFC4
#00BFC4	0.43521262664553	0.620554009991325	2	#00BFC4
#00BFC4	0.284788751809222	0.535149122019803	2	#00BFC4
#00BFC4	0.301502515679923	0.466944868228185	2	#00BFC4
#00BFC4	0.383003652905093	0.769825600526489	2	#00BFC4
#00BFC4	0.474153973395823	0.805722576206288	2	#00BFC4
#00BFC4	0.42401268178372	0.417287385204463	2	#00BFC4
#00BFC4	0.394375904610931	0.625938556343295	2	#00BFC4
#00BFC4	0.405575849472741	0.446902390140297	2	#00BFC4
#00BFC4	0.446240264663312	0.662284244219091	2	#00BFC4
#00BFC4	0.606141015921152	0.757859941966556	2	#00BFC4
#00BFC4	0.178475429044042	0.582563044063538	2	#00BFC4
#00BFC4	0.479840099248742	0.572392234287595	2	#00BFC4
#00BFC4	0.406781997380936	0.412949833976487	2	#00BFC4
#00BFC4	0.435729547177614	0.397244907116575	2	#00BFC4
#00BFC4	0.513267626990144	0.685018995482964	2	#00BFC4
#00BFC4	0.299434833551589	0.659442400311107	2	#00BFC4
#00BFC4	0.408160452133159	0.496260731700021	2	#00BFC4
#00BFC4	0.451064856296092	0.635959795387238	2	#00BFC4
#00BFC4	0.542732097318905	0.496859014628018	2	#00BFC4
#00BFC4	0.353539182576332	0.588994585539501	2	#00BFC4
#00BFC4	0.484147770349438	0.817538664034222	2	#00BFC4
#00BFC4	0.365083741126198	0.693394956474917	2	#00BFC4
#00BFC4	0.308050175752981	0.770723024918484	2	#00BFC4
#00BFC4	0.254635054104349	0.678437883275001	2	#00BFC4
#00BFC4	0.558584326969467	0.597968829459451	2	#00BFC4
#00BFC4	0.520332207595286	0.531559424451823	2	#00BFC4
#00BFC4	0.364566820594114	0.66781836130306	2	#00BFC4
#00BFC4	0.550658212144186	0.619207873403332	2	#00BFC4
#00BFC4	0.47760011027638	0.443761404768315	2	#00BFC4
#00BFC4	0.553415121648632	0.527670585419845	2	#00BFC4
#00BFC4	0.374388310703701	0.589443297735499	2	#00BFC4
#00BFC4	0.46881246123096	0.415492536420473	2	#00BFC4
#00BFC4	0.563581225446275	0.383185258308654	2	#00BFC4
#00BFC4	0.0931835412502584	0.579721200155554	2	#00BFC4
#00BFC4	0.164518574677786	0.417137814472464	2	#00BFC4
#00BFC4	0.346819215659246	0.583759609919531	2	#00BFC4
#00BFC4	0.28254876283686	0.432394029136379	2	#00BFC4
#00BFC4	0.421600385967331	0.372715307068713	2	#00BFC4
#00BFC4	0.372148321731339	0.617712166083341	2	#00BFC4
#00BFC4	0.3712867875112	0.745296000478626	2	#00BFC4
#00BFC4	0.196739954510993	0.506431541475964	2	#00BFC4
#00BFC4	0.637328554690192	0.376454575368692	2	#00BFC4
#00BFC4	0.799124681232338	0.436282868168357	2	#00BFC4
#00BFC4	0.56237507753808	0.470384995064166	2	#00BFC4
#00BFC4	0.270831897442966	0.532905561039816	2	#00BFC4
#00BFC4	0.189503067061824	0.705659756498848	2	#00BFC4
#F8766D	0.625267075608243	0.700125639414879	2	#F8766D
#00BFC4	0.590461093114618	0.679036166202997	2	#00BFC4
#00BFC4	0.459680198497484	0.514059648807921	2	#00BFC4
#00BFC4	0.437452615617892	0.602455951419426	2	#00BFC4
#00BFC4	0.666448411330898	0.484594214604086	2	#00BFC4
#00BFC4	0.383348266593149	0.650767297855156	2	#00BFC4
#00BFC4	0.557378179061272	0.572541805019594	2	#00BFC4
#00BFC4	0.47760011027638	0.489978760956056	2	#00BFC4
#00BFC4	0.588048797298229	0.64104520027521	2	#00BFC4
#00BFC4	0.327176235440072	0.60170809775943	2	#00BFC4
#00BFC4	0.309256323661176	0.495512878040025	2	#00BFC4
#00BFC4	0.43366186504928	0.422671931556433	2	#00BFC4
#00BFC4	0.547212075263629	0.634314517335248	2	#00BFC4
#00BFC4	0.464332483286236	0.430599180352389	2	#00BFC4
#00BFC4	0.509821490109587	0.458120195040234	2	#00BFC4
#00BFC4	0.419532703838996	0.526474019563852	2	#00BFC4
#00BFC4	0.578055000344614	0.413548116904484	2	#00BFC4
#00BFC4	0.298056378799366	0.510021239043944	2	#00BFC4
#00BFC4	0.305120959404508	0.6606389661671	2	#00BFC4
#00BFC4	0.421428079123303	0.65719883933112	2	#00BFC4
#00BFC4	0.700565166448411	0.514957073199916	2	#00BFC4
#00BFC4	0.394375904610931	0.623395853899309	2	#00BFC4
#00BFC4	0.342683851402578	0.519294624427892	2	#00BFC4
#00BFC4	0.418671169618857	0.689954829638936	2	#00BFC4
#00BFC4	0.192776897098353	0.543973795207754	2	#00BFC4
#00BFC4	0.570473499207389	0.50897424391995	2	#00BFC4
#00BFC4	0.599421049004066	0.393804780280595	2	#00BFC4
#00BFC4	0.408332758977187	0.416539531544467	2	#00BFC4
#00BFC4	0.768970983527466	0.558482156211672	2	#00BFC4
#00BFC4	0.288062581845751	0.500747853659996	2	#00BFC4
#00BFC4	0.628196291956716	0.709399024798827	2	#00BFC4
#00BFC4	0.356813012612861	0.469337999940172	2	#00BFC4
#00BFC4	0.35284995520022	0.58211433186754	2	#00BFC4
#00BFC4	0.609587152801709	0.583610039187532	2	#00BFC4
#00BFC4	0.512406092770005	0.614122468515361	2	#00BFC4
#00BFC4	0.673340685092012	0.200708965269676	2	#00BFC4
#00BFC4	0.31132400578951	0.514957073199916	2	#00BFC4
#00BFC4	0.380763663932731	0.415492536420473	2	#00BFC4
#00BFC4	0.468984768074988	0.483696790212091	2	#00BFC4
#00BFC4	0.596664139499621	0.437629004756349	2	#00BFC4
#00BFC4	0.350954579915914	0.747389990726614	2	#00BFC4
#00BFC4	0.593734923151148	0.497307726824015	2	#00BFC4
#00BFC4	0.445034116755118	0.302267492297107	2	#00BFC4
#00BFC4	0.629230133020884	0.568054683059619	2	#00BFC4
#00BFC4	0.696774415879799	0.633417092943253	2	#00BFC4
#00BFC4	0.370425253291061	0.494465882916031	2	#00BFC4
#00BFC4	0.466227858570542	0.519743336623889	2	#00BFC4
#00BFC4	0.584947274105727	0.40532172664453	2	#00BFC4
#00BFC4	0.48242470190916	0.653310000299141	2	#00BFC4
#00BFC4	0.416431180646495	0.272353345897275	2	#00BFC4
#00BFC4	0.487766214074023	0.437629004756349	2	#00BFC4
#00BFC4	0.471052450203322	0.344446438720871	2	#00BFC4
#00BFC4	0.344234612998828	0.363142780220766	2	#00BFC4
#00BFC4	0.476738576056241	0.425364204732418	2	#00BFC4
#00BFC4	0.490867737266524	0.63027610757127	2	#00BFC4
#00BFC4	0.267385760562409	0.508675102455951	2	#00BFC4
#00BFC4	0.42246192018747	0.428056477908403	2	#00BFC4
#00BFC4	0.240505892894066	0.545170361063747	2	#00BFC4
#00BFC4	0.261355021021435	0.415043824224476	2	#00BFC4
#F8766D	0.509649183265559	0.252161297077388	2	#F8766D
#00BFC4	0.529636777172789	0.443611834036316	2	#00BFC4
#00BFC4	0.485870838789717	0.831448742110144	2	#00BFC4
#00BFC4	0.412123509545799	0.807517424990278	2	#00BFC4
#00BFC4	0.581845750913226	0.718373268718777	2	#00BFC4
#00BFC4	0.491040044110552	0.459765473092225	2	#00BFC4
#00BFC4	0.563408918602247	0.526623590295851	2	#00BFC4
#00BFC4	0.405231235784685	0.455577492596249	2	#00BFC4
#00BFC4	0.299262526707561	0.493119746328038	2	#00BFC4
#00BFC4	0.455717141084844	0.568952107451614	2	#00BFC4
#00BFC4	0.385932869253567	0.415941248616471	2	#00BFC4
#00BFC4	0.285994899717417	0.668117502767058	2	#00BFC4
#F8766D	0.361982217933696	0.541580663495767	2	#F8766D
#00BFC4	0.466744779102626	0.330237219180951	2	#00BFC4
#00BFC4	0.499827693155972	0.463205599928206	2	#00BFC4
#00BFC4	0.222758287959198	0.655852702743127	2	#00BFC4
#00BFC4	0.482941622441243	0.504038409763977	2	#00BFC4
#00BFC4	0.270142670066855	0.621601005115319	2	#00BFC4
#F8766D	0.417465021710662	0.406667863232523	2	#F8766D
#00BFC4	0.664897649734647	0.518995482963894	2	#00BFC4
#00BFC4	0.482597008753188	0.427458194980406	2	#00BFC4
#00BFC4	0.547556688951685	0.495213736576027	2	#00BFC4
#00BFC4	0.419188090150941	0.464103024320201	2	#00BFC4
#00BFC4	0.437108001929837	0.428056477908403	2	#00BFC4
#00BFC4	0.346819215659246	0.424466780340423	2	#00BFC4
#00BFC4	0.447101798883452	0.505234975619971	2	#00BFC4
#00BFC4	0.381625198152871	0.454530497472255	2	#00BFC4
#00BFC4	0.249982769315597	0.618609590475336	2	#00BFC4
#F8766D	0.537907505686126	0.412800263244488	2	#F8766D
#00BFC4	0.458474050589289	0.436282868168357	2	#00BFC4
#00BFC4	0.370425253291061	0.49820515121601	2	#00BFC4
#00BFC4	0.74708801433593	0.324852672828981	2	#00BFC4
#00BFC4	0.565476600730581	0.593182566035478	2	#00BFC4
#00BFC4	0.537045971465987	0.587798019683508	2	#00BFC4
#00BFC4	0.466917085946654	0.436731580364354	2	#00BFC4
#00BFC4	0.4424495140947	0.632370097819259	2	#00BFC4
#00BFC4	0.733131159969674	0.626237697807293	2	#00BFC4
